  INFO root [2018-07-06 13:06:59,783] - 
 DEBUG root [2018-08-07 11:06:12,176] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2018-08-07 11:06:12,181] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2018-08-07 11:06:12,182] - ClientSDK::writeEntityDefsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2018-08-07 11:06:12,185] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2018-08-07 11:06:12,193] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2018-08-07 11:06:12,194] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Account
 DEBUG root [2018-08-07 11:06:12,197] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2018-08-07 11:06:12,199] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2018-08-07 11:06:12,200] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Avatar
 DEBUG root [2018-08-07 11:06:12,205] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AvatarBase.cs
 DEBUG root [2018-08-07 11:06:12,207] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAvatarBase.cs
 DEBUG root [2018-08-07 11:06:12,209] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Spaces
 DEBUG root [2018-08-07 11:06:12,210] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpacesBase.cs
 DEBUG root [2018-08-07 11:06:12,212] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpacesBase.cs
 DEBUG root [2018-08-07 11:06:12,214] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Space
 DEBUG root [2018-08-07 11:06:12,215] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpaceBase.cs
 DEBUG root [2018-08-07 11:06:12,217] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpaceBase.cs
 DEBUG root [2018-08-07 11:06:12,218] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Equipment
 DEBUG root [2018-08-07 11:06:12,219] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EquipmentBase.cs
 DEBUG root [2018-08-07 11:06:12,221] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallEquipmentBase.cs
 DEBUG root [2018-08-07 11:06:12,222] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Chat
 DEBUG root [2018-08-07 11:06:12,223] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ChatBase.cs
 DEBUG root [2018-08-07 11:06:12,225] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallChatBase.cs
 DEBUG root [2018-08-07 11:06:12,226] - Script::uninstall_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-07 11:06:12,227] - Script::uninstall_py_dlls(): PyInit__socket
 DEBUG root [2018-08-07 11:06:12,227] - Script::uninstall_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-07 11:06:12,227] - Script::uninstall_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-07 11:06:12,227] - Script::uninstall_py_dlls(): PyInit_select
 DEBUG root [2018-08-07 11:06:12,227] - Script::uninstall_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-07 11:06:12,228] - Script::uninstall_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-07 11:06:12,228] - Script::uninstall_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-07 11:06:12,242] - Script::uninstall(): is successfully!
 DEBUG root [2018-08-07 11:06:12,242] - ThreadPool::destroy(): starting size 2.
  WARN root [2018-08-07 11:06:12,543] - ThreadPool::destroy(): waiting for thread(2)[0x23c9698,0x23c9b10,], try=1
 DEBUG root [2018-08-07 11:06:12,945] - TPThread::~TPThread(): 0x23c9698
 DEBUG root [2018-08-07 11:06:12,945] - TPThread::~TPThread(): 0x23c9b10
 DEBUG root [2018-08-07 11:06:12,945] - ThreadPool::destroy(): successfully!
 DEBUG root [2018-08-07 11:06:12,957] - Bundle::destroyObjPool(): size 4.
 DEBUG root [2018-08-07 11:06:12,957] - Channel::destroyObjPool(): size 0.
 DEBUG root [2018-08-07 11:06:12,958] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-07 11:06:12,958] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-07 11:06:12,958] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2018-08-07 11:06:12,958] - Address::destroyObjPool(): size 0.
 DEBUG root [2018-08-07 11:06:12,958] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2018-08-07 11:06:12,958] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2018-08-07 11:06:12,958] - tool(0) has shut down. ClientSDK=1
  INFO root [2018-08-07 11:06:13,959] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2018-08-07 11:20:36,160] - 
  INFO root [2018-08-07 11:20:36,160] - -----------------------------------------------------------------------------------------


  INFO root [2018-08-07 11:20:36,161] - Resmgr::initialize: KBE_ROOT=D:/kbe/kbengine-2.0.0-preview3/
  INFO root [2018-08-07 11:20:36,161] - Resmgr::initialize: KBE_RES_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/res/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/scripts/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/res/
  INFO root [2018-08-07 11:20:36,161] - Resmgr::initialize: KBE_BIN_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/bin/server/
  INFO root [2018-08-07 11:20:36,168] - NetworkInterface::initialize(INTERNAL): bound to all interfaces with default route interface on 10.139.89.70 ( 10.139.89.70:4772 )
  INFO root [2018-08-07 11:20:36,168] - NetworkInterface::initialize(INTERNAL): address 10.139.89.70:4772, SOMAXCONN=5.
  INFO root [2018-08-07 11:20:36,173] - ---- tool Version: 2.0.0. ScriptVersion: 0.1.0. Protocol: E20264B87937214D9CB32AD7960FFC97. Config: Debug X86. Built: 23:22:37 May 26 2018. AppID: 0. UID: 21326. PID: 13080 ----
  INFO root [2018-08-07 11:20:36,173] - Server : Intel(R) Core(TM) i5-4210H CPU @ 2.90GHz with 2097151kB RAM
  INFO root [2018-08-07 11:20:36,173] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2018-08-07 11:20:36,173] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
 DEBUG root [2018-08-07 11:20:36,311] - Script::install_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-07 11:20:36,312] - Script::install_py_dlls(): PyInit__socket
 DEBUG root [2018-08-07 11:20:36,312] - Script::install_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-07 11:20:36,315] - Script::install_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-07 11:20:36,316] - Script::install_py_dlls(): PyInit_select
 DEBUG root [2018-08-07 11:20:36,316] - Script::install_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-07 11:20:36,316] - Script::install_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-07 11:20:36,348] - Script::install_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-07 11:20:36,381] - Script::install(): is successfully, Python=(3.4.2 (default, May 26 2018, 23:22:32) [MSC v.1913 32 bit (Intel)])!
  INFO root [2018-08-07 11:20:36,381] - Script::install(): KBExtra is successfully!
 DEBUG root [2018-08-07 11:20:36,781] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2018-08-07 11:20:36,782] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2018-08-07 11:20:36,784] - ClientSDK::writeEngineMessagesModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2018-08-07 11:20:36,793] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2018-08-07 11:20:36,799] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2018-08-07 11:20:36,800] - ClientSDK::writeEntityDefsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2018-08-07 11:20:36,807] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2018-08-07 11:20:36,813] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2018-08-07 11:20:36,814] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Account
 DEBUG root [2018-08-07 11:20:36,815] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2018-08-07 11:20:36,818] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2018-08-07 11:20:36,819] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Avatar
 DEBUG root [2018-08-07 11:20:36,826] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AvatarBase.cs
 DEBUG root [2018-08-07 11:20:36,829] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAvatarBase.cs
 DEBUG root [2018-08-07 11:20:36,830] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Spaces
 DEBUG root [2018-08-07 11:20:36,832] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpacesBase.cs
 DEBUG root [2018-08-07 11:20:36,834] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpacesBase.cs
 DEBUG root [2018-08-07 11:20:36,837] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Space
 DEBUG root [2018-08-07 11:20:36,840] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpaceBase.cs
 DEBUG root [2018-08-07 11:20:36,842] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpaceBase.cs
 DEBUG root [2018-08-07 11:20:36,843] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Equipment
 DEBUG root [2018-08-07 11:20:36,844] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EquipmentBase.cs
 DEBUG root [2018-08-07 11:20:36,845] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallEquipmentBase.cs
 DEBUG root [2018-08-07 11:20:36,846] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Chat
 DEBUG root [2018-08-07 11:20:36,847] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ChatBase.cs
 DEBUG root [2018-08-07 11:20:36,848] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallChatBase.cs
 DEBUG root [2018-08-07 11:20:36,850] - Script::uninstall_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-07 11:20:36,850] - Script::uninstall_py_dlls(): PyInit__socket
 DEBUG root [2018-08-07 11:20:36,850] - Script::uninstall_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-07 11:20:36,850] - Script::uninstall_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-07 11:20:36,851] - Script::uninstall_py_dlls(): PyInit_select
 DEBUG root [2018-08-07 11:20:36,851] - Script::uninstall_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-07 11:20:36,851] - Script::uninstall_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-07 11:20:36,851] - Script::uninstall_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-07 11:20:36,867] - Script::uninstall(): is successfully!
 DEBUG root [2018-08-07 11:20:36,867] - ThreadPool::destroy(): starting size 2.
  WARN root [2018-08-07 11:20:37,168] - ThreadPool::destroy(): waiting for thread(2)[0x7560e8,0x756220,], try=1
 DEBUG root [2018-08-07 11:20:37,570] - TPThread::~TPThread(): 0x7560e8
 DEBUG root [2018-08-07 11:20:37,570] - TPThread::~TPThread(): 0x756220
 DEBUG root [2018-08-07 11:20:37,570] - ThreadPool::destroy(): successfully!
 DEBUG root [2018-08-07 11:20:37,579] - Bundle::destroyObjPool(): size 4.
 DEBUG root [2018-08-07 11:20:37,579] - Channel::destroyObjPool(): size 0.
 DEBUG root [2018-08-07 11:20:37,580] - TCPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-07 11:20:37,580] - UDPPacket::destroyObjPool(): size 0.
 DEBUG root [2018-08-07 11:20:37,580] - EndPoint::destroyObjPool(): size 0.
 DEBUG root [2018-08-07 11:20:37,580] - Address::destroyObjPool(): size 0.
 DEBUG root [2018-08-07 11:20:37,580] - TCPPacketReceiver::destroyObjPool(): size 0.
 DEBUG root [2018-08-07 11:20:37,580] - UDPPacketReceiver::destroyObjPool(): size 0.
  INFO root [2018-08-07 11:20:37,580] - tool(0) has shut down. ClientSDK=1
  INFO root [2018-08-07 11:20:38,581] - EventDispatcher()::~EventDispatcher: Num timers = 2
  INFO root [2018-08-07 14:15:20,811] - 
  INFO root [2018-08-07 14:15:20,812] - -----------------------------------------------------------------------------------------


  INFO root [2018-08-07 14:15:20,812] - Resmgr::initialize: KBE_ROOT=D:/kbe/kbengine-2.0.0-preview3/
  INFO root [2018-08-07 14:15:20,812] - Resmgr::initialize: KBE_RES_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/res/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/scripts/;D:/kbe/kbengine-2.0.0-preview3/assets_Battle of Gods/res/
  INFO root [2018-08-07 14:15:20,812] - Resmgr::initialize: KBE_BIN_PATH=D:/kbe/kbengine-2.0.0-preview3/kbe/bin/server/
  INFO root [2018-08-07 14:15:20,821] - NetworkInterface::initialize(INTERNAL): bound to all interfaces with default route interface on 10.139.89.70 ( 10.139.89.70:8831 )
  INFO root [2018-08-07 14:15:20,821] - NetworkInterface::initialize(INTERNAL): address 10.139.89.70:8831, SOMAXCONN=5.
  INFO root [2018-08-07 14:15:20,828] - ---- tool Version: 2.0.0. ScriptVersion: 0.1.0. Protocol: E20264B87937214D9CB32AD7960FFC97. Config: Debug X86. Built: 23:22:37 May 26 2018. AppID: 0. UID: 21326. PID: 17000 ----
  INFO root [2018-08-07 14:15:20,829] - Server : Intel(R) Core(TM) i5-4210H CPU @ 2.90GHz with 2097151kB RAM
  INFO root [2018-08-07 14:15:20,829] - ThreadPool::createThreadPool: creating  threadpool...
  INFO root [2018-08-07 14:15:20,829] - ThreadPool::createThreadPool: successfully(2), newThreadCount=1, normalMaxThreadCount=2, maxThreadCount=8
 DEBUG root [2018-08-07 14:15:20,959] - Script::install_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-07 14:15:20,960] - Script::install_py_dlls(): PyInit__socket
 DEBUG root [2018-08-07 14:15:20,960] - Script::install_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-07 14:15:20,963] - Script::install_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-07 14:15:20,963] - Script::install_py_dlls(): PyInit_select
 DEBUG root [2018-08-07 14:15:20,964] - Script::install_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-07 14:15:20,964] - Script::install_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-07 14:15:20,996] - Script::install_py_dlls(): PyInit_unicodedata
  INFO root [2018-08-07 14:15:21,029] - Script::install(): is successfully, Python=(3.4.2 (default, May 26 2018, 23:22:32) [MSC v.1913 32 bit (Intel)])!
  INFO root [2018-08-07 14:15:21,029] - Script::install(): KBExtra is successfully!
 DEBUG root [2018-08-07 14:15:21,431] - ClientSDK::writeServerErrorDescrsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//ServerErrorDescrs.cs
 DEBUG root [2018-08-07 14:15:21,433] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ServerErrorDescrs.cs
 DEBUG root [2018-08-07 14:15:21,434] - ClientSDK::writeEngineMessagesModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Messages.cs
 DEBUG root [2018-08-07 14:15:21,441] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/Messages.cs
 DEBUG root [2018-08-07 14:15:21,447] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/KBETypes.cs
 DEBUG root [2018-08-07 14:15:21,448] - ClientSDK::writeEntityDefsModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//EntityDef.cs
 DEBUG root [2018-08-07 14:15:21,452] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityDef.cs
 DEBUG root [2018-08-07 14:15:21,457] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/CustomDataTypes.cs
 DEBUG root [2018-08-07 14:15:21,458] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Account
 DEBUG root [2018-08-07 14:15:21,460] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AccountBase.cs
 DEBUG root [2018-08-07 14:15:21,463] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAccountBase.cs
 DEBUG root [2018-08-07 14:15:21,464] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Avatar
 DEBUG root [2018-08-07 14:15:21,468] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/AvatarBase.cs
 DEBUG root [2018-08-07 14:15:21,471] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallAvatarBase.cs
 DEBUG root [2018-08-07 14:15:21,472] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Spaces
 DEBUG root [2018-08-07 14:15:21,473] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpacesBase.cs
 DEBUG root [2018-08-07 14:15:21,475] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpacesBase.cs
 DEBUG root [2018-08-07 14:15:21,477] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Space
 DEBUG root [2018-08-07 14:15:21,478] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/SpaceBase.cs
 DEBUG root [2018-08-07 14:15:21,480] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallSpaceBase.cs
 DEBUG root [2018-08-07 14:15:21,481] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Equipment
 DEBUG root [2018-08-07 14:15:21,483] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EquipmentBase.cs
 DEBUG root [2018-08-07 14:15:21,484] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallEquipmentBase.cs
 DEBUG root [2018-08-07 14:15:21,486] - ClientSDK::writeEntityModule(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins//Chat
 DEBUG root [2018-08-07 14:15:21,487] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/ChatBase.cs
 DEBUG root [2018-08-07 14:15:21,489] - ClientSDK::saveFile(): D:\Unity3d\proj\BattleofGods\Assets\Plugins\kbengine_unity3d_plugins/EntityCallChatBase.cs
 DEBUG root [2018-08-07 14:15:21,491] - Script::uninstall_py_dlls(): PyInit_pyexpat
 DEBUG root [2018-08-07 14:15:21,491] - Script::uninstall_py_dlls(): PyInit__socket
 DEBUG root [2018-08-07 14:15:21,491] - Script::uninstall_py_dlls(): PyInit__ssl
 DEBUG root [2018-08-07 14:15:21,491] - Script::uninstall_py_dlls(): PyInit__hashlib
 DEBUG root [2018-08-07 14:15:21,491] - Script::uninstall_py_dlls(): PyInit_select
 DEBUG root [2018-08-07 14:15:21,492] - Script::uninstall_py_dlls(): PyInit__ctypes
 DEBUG root [2018-08-07 14:15:21,492] - Script::uninstall_py_dlls(): PyInit__elementtree
 DEBUG root [2018-08-07 14:15:21,492] - Script::uninstall_py_dlls(): PyInit_unicodedata
